constituency,constituency_no,candidate,party,votes,vote_rank,derived_status,vote_margin,runner_up_votes,eci_code,source_url,scraped_at
RADHAPURAM,228,RAJAN.P,Independent,51,23,Trailing,0,56711,S22228,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22228.htm,2026-05-04 15:37:40
RADHAPURAM,228,JEYARAJ.P V S,Independent,92,19,Trailing,0,56711,S22228,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22228.htm,2026-05-04 15:37:40
RADHAPURAM,228,NOTA,None of the Above,464,7,Trailing,0,56711,S22228,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22228.htm,2026-05-04 15:37:40
RAJAPALAYAM,202,DR. KARTHIKEYAN. T.E.,Naam Tamilar Katchi,11511,4,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,THANGAPANDIAN. S,Dravida Munnetra Kazhagam,41089,2,Runner-up,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,PRISCILLA PANDIAN. J,Bharatiya Janata Party,27784,3,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,NASRIN BANU. T,Republican Party of India (Athawale),855,7,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,RAMADEVI. T,Puthiya Tamilagam,2030,5,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,JEGADESHWARI. K,Tamilaga Vettri Kazhagam,51596,1,Leading / Top Candidate,10507,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,HARISH. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1253,6,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,ALAGUPANDIAN. A,Independent,54,23,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,ALAGUMURUGAN. S,Independent,203,14,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,GANESAN. K,Independent,74,22,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,SHANMUGACHANDRA VELAVAN. C.C,Independent,96,18,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,SARAVANAN. G,Independent,83,20,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,SAMUEL RAJ,Independent,94,19,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,SELVAKUMAR. A,Independent,120,16,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,SELVI. K,Independent,212,13,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,THANGAPANDI. B,Independent,219,12,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,BALAMURUGAN. V,Independent,129,15,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,MANMATHAN. M,Independent,295,9,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,MUTHULAKSHMI. R,Independent,257,10,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,MURUGAN. D,Independent,118,17,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,VIJENDRAN. G,Independent,80,21,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,JEGATHISHWARI. N,Independent,221,11,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAJAPALAYAM,202,NOTA,None of the Above,578,8,Trailing,0,41089,S22202,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2026-05-04 15:37:44
RAMANATHAPURAM,211,KATHARBATCHA MUTHURAMALINGAM,Dravida Munnetra Kazhagam,75271,1,Leading / Top Candidate,14383,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,GBS K.NAGENDRAN,Bharatiya Janata Party,46482,3,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,S.M. MUTHU KESAVAN,Naam Tamilar Katchi,8923,4,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,DR.J. ABUBAKKAR SITHICK,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,312,6,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,SHAHUL HAMEED,Tamilaga Vettri Kazhagam,60888,2,Runner-up,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,C. PARIRAJAN,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,176,10,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,S. MURUGABOOPATHY,Communist Party of India (Marxist-Leninist) (Liberation),107,14,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,KAN ILANGO,Independent,164,11,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,KARTHIGAI PANDI,Independent,134,12,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,A. CHINNA RAJA,Independent,242,8,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,BALAKRISHNAN,Independent,116,13,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,PULLANI,Independent,184,9,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,K. MALESWARAN,Independent,303,7,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RAMANATHAPURAM,211,NOTA,None of the Above,791,5,Trailing,0,60888,S22211,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22211.htm,2026-05-04 15:37:48
RANIPET,41,R. GANDHI,Dravida Munnetra Kazhagam,57709,1,Leading / Top Candidate,1569,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,V.M. KARTHIKEYAN,Bharatiya Janata Party,17732,3,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,THAARIKHA SALMAN,Naam Tamilar Katchi,4317,4,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,J.JENIFERJANET,Bahujan Samaj Party,379,7,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,THAHIRA,Tamilaga Vettri Kazhagam,56140,2,Runner-up,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,S.MUNISAMY,Anti Corruption Dynamic Party,151,12,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,N.VISWANATHAN,Tamizhaga Vaazhvurimai Katchi,294,9,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,J. HASSAIN,Independent,239,11,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,K. SAKTHIVEL NATHAN,Independent,330,8,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,N. SUGUMAR,Independent,59,16,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,V. SURESH,Independent,75,15,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,V. DHARMENDIRAN,Independent,245,10,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,A. NARESHKUMAR,Independent,600,6,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,J. MOHAN,Independent,91,14,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,S.JAYAPRAKASH,Independent,137,13,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RANIPET,41,NOTA,None of the Above,715,5,Trailing,0,56140,S2241,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2026-05-04 15:37:53
RASIPURAM,92,PREMKUMAR S D,Bharatiya Janata Party,36420,3,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,SASIKALA S,Naam Tamilar Katchi,4344,4,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,MATHIVENTHAN M DR,Dravida Munnetra Kazhagam,40117,2,Runner-up,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,ARULKUMAR P,Ganasangam Party of India,302,7,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,ARULRAJU G,Anaithinthiya Anna Dravida Makkal Seyal katchi,121,13,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,KRISHNAMOORTHI P,Tamizhaga Vaazhvurimai Katchi,73,17,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,MUNIYAPPAN M,Puthiya Tamilagam,179,11,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,RAMADASS D,Samaniya Makkal Nala Katchi,225,10,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,LOGESH TAMILSELVAN D,Tamilaga Vettri Kazhagam,52933,1,Leading / Top Candidate,12816,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,AMPULIMADHAN M,Independent,125,12,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,THANGAMANI S,Independent,78,16,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,TAMILAZHAGAN M,Independent,57,19,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,NAGARAJAN K,Independent,107,14,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,NEPPOLIYAN K,Independent,270,9,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,MANIKANDAN C,Independent,100,15,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,MURUGESAN A,Independent,679,5,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,RAJESHKANNAN R,Independent,301,8,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,JAYANTHI M,Independent,72,18,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RASIPURAM,92,NOTA,None of the Above,612,6,Trailing,0,40117,S2292,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2292.htm,2026-05-04 15:37:57
RISHIVANDIYAM,78,KARTHIKEYAN K,Dravida Munnetra Kazhagam,35302,1,Leading / Top Candidate,2647,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,BALAKRISHNAN A,Bahujan Samaj Party,182,8,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,RADHIKA P,Naam Tamilar Katchi,2845,4,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,ASHOK KUMAR G,Tamilaga Vettri Kazhagam,32655,2,Runner-up,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,ARUMUGAM G,Parivartan Rajniti Party,96,12,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,SANKAR R,Tamizhaga Vaazhvurimai Katchi,55,19,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,SEVVANTHA G K,Anna Makkal Katchi,112,11,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,CHEZHIYAN P,Pattali Makkal Katchi,21683,3,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,RANGANATHAN N,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,91,13,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,VENKATRAMAN J,Naadaalum Makkal Katchi,114,10,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,ANBU D,Independent,32,24,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,ANBUMURUGAN S,Independent,168,9,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,KARTHIKEYAN A,Independent,85,15,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,KARTHIKEYAN V,Independent,49,20,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,GOWTHAM C,Independent,49,21,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,SENTHIKUMAR V N,Independent,347,5,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,SELVARAJ P,Independent,299,6,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,SEZHIYAN K,Independent,63,17,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,NARAYANAN L,Independent,35,23,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,MANIKANDAN C,Independent,88,14,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,MARIKKANNU A,Independent,20,26,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,RAJA K,Independent,26,25,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,RAJA S,Independent,45,22,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,VINOTH S,Independent,79,16,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,VIJAYAKUMAR G,Independent,63,18,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
RISHIVANDIYAM,78,NOTA,None of the Above,190,7,Trailing,0,32655,S2278,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2278.htm,2026-05-04 15:38:01
ROYAPURAM,17,DR. A. SUBAIR KHAN,Dravida Munnetra Kazhagam,38260,2,Runner-up,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,A. BABU MAILAN,Naam Tamilar Katchi,2638,4,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,D. JAYAKUMAR,All India Anna Dravida Munnetra Kazhagam,15842,3,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,M. JAYARAJKUMAR,Bahujan Samaj Party,193,6,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,A. SATHIK KUMAR,Democratic National Allegiance,53,14,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,M. RAJKUMAR,Tamizhaga Vaazhvurimai Katchi,67,10,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,R. VINOTHKUMAR,Naam Indiar Party,106,8,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,K.V. VIJAY DAMU,Tamilaga Vettri Kazhagam,50075,1,Leading / Top Candidate,11815,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,T. KAVIYARASU,Independent,53,15,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,G. KARTHIKEYAN,Independent,29,21,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,KERTHIVARUNNAN .R,Independent,27,23,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,A. SASIKUMAR,Independent,29,22,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,M. SHANMUGAM,Independent,15,28,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,K.J. SIVAKUMAR,Independent,26,24,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,P. SUMATHI,Independent,43,16,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,J. SELVAKUMAR,Independent,62,12,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,M DHINAKARAN,Independent,185,7,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,A. NIZAR AHAMED,Independent,26,25,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,V. BHAGATH SINGH,Independent,54,13,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,K. PRASATH,Independent,33,18,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,M. MAHALAKSHMI,Independent,24,26,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,S. RAJU,Independent,10,29,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,T. RAJESH,Independent,41,17,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,R. RAJKUMAR,Independent,78,9,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,A. JAYAKUMAR,Independent,33,19,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,D. JAYAKUMAR,Independent,65,11,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,I JAYAPRAKASH,Independent,30,20,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,C. SRIDHAR,Independent,23,27,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
ROYAPURAM,17,NOTA,None of the Above,409,5,Trailing,0,38260,S2217,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2026-05-04 15:38:06
SAIDAPET,23,KUMARAN. G.P,Bahujan Samaj Party,337,6,Trailing,0,32962,S2223,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2223.htm,2026-05-04 15:38:10
SAIDAPET,23,SUBRAMANIAN. MA,Dravida Munnetra Kazhagam,32962,2,Runner-up,0,32962,S2223,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2223.htm,2026-05-04 15:38:10
SAIDAPET,23,SRIVIDYA. G,Naam Tamilar Katchi,3634,4,Trailing,0,32962,S2223,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2223.htm,2026-05-04 15:38:10
SAIDAPET,23,ARUL PRAKASAM. M,Tamilaga Vettri Kazhagam,52549,1,Leading / Top Candidate,19587,32962,S2223,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2223.htm,2026-05-04 15:38:10
SAIDAPET,23,SENTHAMIZHAN. G,Amma Makkal Munnettra Kazagam,11480,3,Trailing,0,32962,S2223,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2223.htm,2026-05-04 15:38:10
SAIDAPET,23,SOUNDARARAJAN. N,Naam Indiar Party,82,11,Trailing,0,32962,S2223,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2223.htm,2026-05-04 15:38:10
